Image,Match_Type,AI_Index,GT_Index,IoU,GT_Area_px,AI_Area_px,GT_Area_um2,AI_Area_um2
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,2,14,0.9275990099009901,3111,3119,1500.2893518518517,1504.1473765432097
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,14,5,0.9179604510540939,5640,6096,2719.9074074074074,2939.814814814815
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,30,12,0.9177101967799642,2709,2651,1306.423611111111,1278.4529320987654
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,18,27,0.9174807197943444,3640,3819,1755.4012345679012,1841.724537037037
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,23,0,0.9118663594470046,1671,1648,805.8449074074074,794.753086419753
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,10,28,0.9103525881470368,2640,2453,1273.148148148148,1182.9668209876543
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,32,26,0.9000537345513165,1718,1818,828.5108024691358,876.7361111111111
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,12,29,0.8982640290674203,2460,2242,1186.3425925925926,1081.2114197530864
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,25,16,0.8682864450127877,712,749,343.3641975308642,361.20756172839504
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,26,6,0.8614609571788413,684,794,329.8611111111111,382.90895061728395
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,4,33,0.5880613362541074,17971,11027,8666.570216049382,5317.804783950617
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,21,35,0.559375,7591,4385,3660.7831790123455,2114.679783950617
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,FP,6,-1,0.0,0,6943,0.0,3348.2831790123455
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,FP,22,-1,0.0,0,3336,0.0,1608.7962962962963
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,FP,33,-1,0.0,0,4363,0.0,2104.0702160493825
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,FP,34,-1,0.0,0,1619,0.0,780.7677469135803
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,FP,35,-1,0.0,0,4075,0.0,1965.1813271604938
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,FP,38,-1,0.0,0,2945,0.0,1420.2353395061727
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,FP,39,-1,0.0,0,6696,0.0,3229.1666666666665
