Image,Match_Type,AI_Index,GT_Index,IoU,GT_Area_px,AI_Area_px,GT_Area_um2,AI_Area_um2
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,2,14,0.9275990099009901,3111,3119,1121.9555,1124.8406
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,14,5,0.9179604510540939,5640,6096,2034.0177,2198.4702
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,30,12,0.9177101967799642,2709,2651,976.9777,956.0605
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,18,27,0.9174807197943444,3640,3819,1312.7348,1377.2897
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,23,0,0.9118663594470046,1671,1648,602.6318,594.3371
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,10,28,0.9103525881470368,2640,2453,952.0934,884.6534
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,32,26,0.9000537345513165,1718,1818,619.582,655.6461
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,12,29,0.8982640290674203,2460,2242,887.1779,808.5581
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,25,16,0.8682864450127877,712,749,256.7767,270.1204
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,26,6,0.8614609571788413,684,794,246.6787,286.3493
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,4,33,0.5880613362541074,17971,11027,6481.0873,3976.7931
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,TP,21,35,0.559375,7591,4385,2737.6292,1581.4127
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,FP,6,-1,0.0,0,6943,0,2503.9335
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,FP,22,-1,0.0,0,3336,0,1203.0998
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,FP,33,-1,0.0,0,4363,0,1573.4786
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,FP,34,-1,0.0,0,1619,0,583.8785
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,FP,35,-1,0.0,0,4075,0,1469.6139
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,FP,38,-1,0.0,0,2945,0,1062.089
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,FP,39,-1,0.0,0,6696,0,2414.8551
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,FN,-1,11,0.0,8531,0,3076.6321,0
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,FN,-1,18,0.0,6630,0,2391.0527,0
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,FN,-1,19,0.0,1186,0,427.7207,0
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,FN,-1,20,0.0,439,0,158.3216,0
ZAINA-679-B_010_jpg.rf.4a3c6644c7fdcdc349eacebe9a97fbd7.jpg,FN,-1,23,0.0,10063,0,3629.1348,0
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,15,8,0.967269032585819,27366,26848,9869.3136,9682.5013
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,3,10,0.9593059936908518,3135,3076,1130.6109,1109.3331
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,22,18,0.9580022701475596,2616,2559,943.438,922.8814
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,14,15,0.9571605593910426,5630,5426,2030.4113,1956.8404
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,4,12,0.9564098163720611,5669,5731,2044.4763,2066.8361
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,13,3,0.9505851755526658,1506,1494,543.126,538.7983
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,11,9,0.9485795905411839,6222,6056,2243.911,2184.0446
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,8,6,0.9459671104150352,1263,1222,455.4901,440.7038
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,12,4,0.9458272327964861,1987,2000,716.5945,721.2829
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,0,25,0.9424609029212156,13339,12993,4810.5961,4685.8142
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,9,7,0.9413740458015267,3250,3108,1172.0847,1120.8736
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,2,16,0.9387492861222159,6639,6940,2394.2985,2502.8516
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,1,11,0.9385665529010239,3122,3126,1125.9226,1127.3651
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,6,17,0.937989857076994,4295,4112,1548.955,1482.9576
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,18,2,0.9378181818181818,2741,2588,988.5182,933.34
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,7,13,0.9374607822631249,4693,4570,1692.4903,1648.1314
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,19,1,0.9363543788187373,1913,1890,689.9071,681.6123
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,25,24,0.9360204734484965,4609,4469,1662.1964,1611.7066
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,17,14,0.9351351351351351,1633,1589,588.9275,573.0592
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,5,0,0.9340613187736245,4542,4668,1638.0334,1683.4742
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,28,30,0.9262160549089824,12852,12967,4634.9638,4676.4375
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,16,26,0.9238830667402096,1794,1694,646.9907,610.9266
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,10,5,0.9150657229524772,977,917,352.3467,330.7082
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,26,23,0.9073305670816044,688,691,248.1213,249.2032
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,24,28,0.8871794871794871,183,185,65.9974,66.7187
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,20,29,0.8809574242745181,4705,4175,1696.818,1505.678
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,23,19,0.8744769874476988,229,219,82.5869,78.9805
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,21,20,0.668433558764394,3763,5365,1357.0937,1934.8413
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,TP,27,27,0.6627906976744186,168,118,60.5878,42.5557
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,FP,29,-1,0.0,0,17608,0,6350.1744
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,FN,-1,21,0.0,1588,0,572.6986,0
TP-B_001_jpg.rf.476ac40460a2659ffbad7973abf99d86.jpg,FN,-1,22,0.0,5685,0,2050.2466,0
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,1,14,0.9614648811150588,3628,3549,1308.4071,1279.9165
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,0,16,0.953665568369028,4793,4694,1728.5544,1692.8509
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,8,11,0.9516106540231488,7031,6964,2535.67,2511.507
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,9,2,0.9476727377854871,6749,6725,2433.9691,2425.3137
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,4,10,0.9450897571277719,1860,1824,670.7931,657.81
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,2,1,0.943026706231454,5049,4773,1820.8786,1721.3416
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,3,9,0.9420593368237348,5666,5462,2043.3944,1969.8235
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,13,12,0.9379261697625205,4162,4080,1500.9897,1471.4171
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,7,8,0.9293286219081273,2770,2690,998.9768,970.1255
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,5,15,0.9286592865928659,1578,1558,569.0922,561.8794
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,10,0,0.9257406694882647,2501,2504,901.9642,903.0462
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,6,7,0.9253843269591301,2635,2500,950.2902,901.6036
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,11,6,0.9198513800424628,1859,1758,670.4324,634.0076
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,12,5,0.89728453364817,766,841,276.2513,303.2994
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,17,4,0.8812785388127854,3495,3097,1260.4418,1116.9065
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,16,3,0.8701721731037692,2118,1901,763.8386,685.5794
