Tile,GT_Count,AI_Count,Matched,FP,FN,GT_Area_px,AI_Area_px,GT_Area_um2,AI_Area_um2,Area_Diff_pct
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c2.jpg,13,9,7,2,6,163969,136151,1889.7137781281322,1569.1162390813101,-16.965401996718892
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c0.jpg,1,3,1,2,0,97920,135674,1128.5107133318293,1563.6188982902636,38.555964052287585
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c1.jpg,12,13,7,6,5,193057,275072,2224.947842970823,3170.156239150459,42.48227207508663
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c2.jpg,17,13,12,1,5,221664,120608,2554.6384677286214,1389.9859080221127,-45.58972138010683
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r2c0.jpg,7,10,6,4,1,263124,263915,3032.457648434684,3041.573783792583,0.3006187196910962
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r2c1.jpg,32,23,17,6,15,324002,244830,3734.0658511125343,2821.6225280334124,-24.43565163178005
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r2c2.jpg,17,14,8,6,9,243727,153200,2808.910647755584,1765.602954273246,-37.14278680654995
TOSTADA-B_011_jpg.rf.e52fc7a5f2ca4041d6a049b2f927f63d_r0c0.jpg,30,22,14,8,16,294135,346033,3389.8539487934804,3987.9692367887346,17.644278987539735
TOSTADA-B_011_jpg.rf.e52fc7a5f2ca4041d6a049b2f927f63d_r0c1.jpg,24,11,10,1,14,141588,107282,1631.7767042404723,1236.4061105766473,-24.229454473542955
TOSTADA-B_011_jpg.rf.e52fc7a5f2ca4041d6a049b2f927f63d_r0c2.jpg,17,11,10,1,7,76208,84591,878.2837463397881,974.89634141598,11.00015746378333
TOSTADA-B_011_jpg.rf.e52fc7a5f2ca4041d6a049b2f927f63d_r1c0.jpg,11,6,3,3,8,114490,196059,1319.4770380857958,2259.5453630016864,71.24552362651761
TOSTADA-B_011_jpg.rf.e52fc7a5f2ca4041d6a049b2f927f63d_r1c1.jpg,25,15,11,4,14,204654,147330,2358.6012206516766,1697.952240555335,-28.010202585827788
TOSTADA-B_011_jpg.rf.e52fc7a5f2ca4041d6a049b2f927f63d_r1c2.jpg,40,23,18,5,22,246616,241459,2842.2058627353185,2782.7723481453245,-2.091105199987024
TOSTADA-B_011_jpg.rf.e52fc7a5f2ca4041d6a049b2f927f63d_r2c0.jpg,28,12,7,5,21,258498,308480,2979.143815102647,3555.177541346024,19.33554611641096
TOSTADA-B_011_jpg.rf.e52fc7a5f2ca4041d6a049b2f927f63d_r2c1.jpg,34,13,8,5,26,323667,228241,3730.205035252994,2630.4372316336808,-29.48277087253257
TOSTADA-B_011_jpg.rf.e52fc7a5f2ca4041d6a049b2f927f63d_r2c2.jpg,17,9,6,3,11,122421,71822,1410.8804129574742,827.7358706384665,-41.33196101975968
TOSTADA-D_004_jpg.rf.3e98f483ac7b358f6b42724649248703_r0c0.jpg,17,15,5,10,12,247071,449507,2847.4496574102163,5180.488819624699,81.9343427597735
TOSTADA-D_004_jpg.rf.3e98f483ac7b358f6b42724649248703_r0c1.jpg,19,16,12,4,7,342779,472273,3950.4674612456197,5442.862950544965,37.77769349931005
TOSTADA-D_004_jpg.rf.3e98f483ac7b358f6b42724649248703_r0c2.jpg,13,9,5,4,8,153701,209200,1771.3768908273642,2410.9930681068086,36.108418292659124
TOSTADA-D_004_jpg.rf.3e98f483ac7b358f6b42724649248703_r1c0.jpg,17,20,12,8,5,432747,670652,4987.332778413083,7729.145903976899,54.97553998063533
TOSTADA-D_004_jpg.rf.3e98f483ac7b358f6b42724649248703_r1c1.jpg,20,19,13,6,7,363638,459867,4190.8637538251605,5299.885990683909,26.46285591714837
TOSTADA-D_004_jpg.rf.3e98f483ac7b358f6b42724649248703_r1c2.jpg,14,12,7,5,7,244058,430404,2812.7253643212784,4960.330117043225,76.35316195330618
TOSTADA-D_004_jpg.rf.3e98f483ac7b358f6b42724649248703_r2c0.jpg,9,11,7,4,2,206441,406215,2379.196080177044,4681.556162337511,96.7705058588168
