Tile,GT_Count,AI_Count,Matched,FP,FN,GT_Area_px,AI_Area_px,GT_Area_um2,AI_Area_um2,Area_Diff_pct
TORDILHA-B_006_jpg.rf.235faef65a5565236d3b0050d4713580_r0c2.jpg,36,32,28,4,8,364274,336137,4198.193541546556,3873.9195838155747,-7.724130736753103
TORDILHA-B_006_jpg.rf.235faef65a5565236d3b0050d4713580_r1c0.jpg,25,20,17,3,8,233331,233604,2689.0985830517675,2692.2448598567057,0.11700117001170011
TORDILHA-B_006_jpg.rf.235faef65a5565236d3b0050d4713580_r1c1.jpg,24,27,19,8,5,270464,283918,3117.049852640726,3272.104827489239,4.974414339801231
TORDILHA-B_006_jpg.rf.235faef65a5565236d3b0050d4713580_r1c2.jpg,36,35,28,7,8,232465,250524,2679.11808593427,2887.2448728221325,7.76848127675134
TORDILHA-B_006_jpg.rf.235faef65a5565236d3b0050d4713580_r2c0.jpg,32,28,24,4,8,279962,280970,3226.5126258762825,3238.1296479252865,0.36004886377436934
TORDILHA-B_006_jpg.rf.235faef65a5565236d3b0050d4713580_r2c1.jpg,19,19,18,1,1,95637,100299,1102.1995413696502,1155.9282683462943,4.874682392797767
TORDILHA-B_006_jpg.rf.235faef65a5565236d3b0050d4713580_r2c2.jpg,43,44,36,8,7,266567,261800,3072.137615611987,3017.1987821719044,-1.788293374648775
TORDILHA-D_003_jpg.rf.e67cd4ad20c15ed213012bb43fa0dc3f_r0c0.jpg,19,30,9,21,10,181251,127868,2088.885777186554,1473.6561263512494,-29.452527158470847
TORDILHA-D_003_jpg.rf.e67cd4ad20c15ed213012bb43fa0dc3f_r0c1.jpg,17,33,8,25,9,222003,154612,2558.545382882007,1781.8760050006208,-30.355896091494262
TORDILHA-D_003_jpg.rf.e67cd4ad20c15ed213012bb43fa0dc3f_r0c2.jpg,0,0,0,0,0,0,0,0.0,0.0,0.0
TORDILHA-D_003_jpg.rf.e67cd4ad20c15ed213012bb43fa0dc3f_r1c0.jpg,25,24,20,4,5,115607,79341,1332.3502658920831,914.3910182440836,-31.370072746459986
TORDILHA-D_003_jpg.rf.e67cd4ad20c15ed213012bb43fa0dc3f_r1c1.jpg,31,35,17,18,14,199489,157126,2299.075507473992,1810.8494111823632,-21.23575736005494
TORDILHA-D_003_jpg.rf.e67cd4ad20c15ed213012bb43fa0dc3f_r1c2.jpg,28,38,13,25,15,251778,147837,2901.6970014426197,1703.795326050221,-41.28279674951743
TORDILHA-D_003_jpg.rf.e67cd4ad20c15ed213012bb43fa0dc3f_r2c0.jpg,32,38,24,14,8,304407,230935,3508.236935388094,2661.48510603846,-24.136107251147312
TORDILHA-D_003_jpg.rf.e67cd4ad20c15ed213012bb43fa0dc3f_r2c1.jpg,33,41,22,19,11,242748,206572,2797.6278455869574,2380.705832050476,-14.902697447558785
TORDILHA-D_003_jpg.rf.e67cd4ad20c15ed213012bb43fa0dc3f_r2c2.jpg,44,58,17,41,27,481731,326089,5551.86473084207,3758.1181576762956,-32.308902686354
TORDILHA-D_011_jpg.rf.67cbd65b708b681788cae0003256ca67_r0c0.jpg,5,4,3,1,2,18585,14520,214.18884402851356,167.3404366582737,-21.872477804681196
TORDILHA-D_011_jpg.rf.67cbd65b708b681788cae0003256ca67_r0c1.jpg,19,16,11,5,8,87983,67735,1013.9885425967559,780.6339171520777,-23.01353670595456
TORDILHA-D_011_jpg.rf.67cbd65b708b681788cae0003256ca67_r0c2.jpg,11,12,11,1,0,51774,50997,596.6862098860512,587.7314220566104,-1.5007532738440144
TORDILHA-D_011_jpg.rf.67cbd65b708b681788cae0003256ca67_r1c0.jpg,43,37,30,7,13,237123,197376,2732.8007136170686,2274.723555500236,-16.762186713224782
TORDILHA-D_011_jpg.rf.67cbd65b708b681788cae0003256ca67_r1c1.jpg,40,41,35,6,5,190293,183907,2193.093230923752,2119.495708299803,-3.355877515200244
TORDILHA-D_011_jpg.rf.67cbd65b708b681788cae0003256ca67_r1c2.jpg,36,35,25,10,11,276069,203357,3181.6464881413885,2343.653524622353,-26.33834295049426
TORDILHA-D_011_jpg.rf.67cbd65b708b681788cae0003256ca67_r2c0.jpg,27,25,25,0,2,156786,146052,1806.9309712055165,1683.2235161717763,-6.846274539818606
TORDILHA-D_011_jpg.rf.67cbd65b708b681788cae0003256ca67_r2c1.jpg,22,21,18,3,4,171490,156820,1976.391975380672,1807.3228152032011,-8.554434660913172
TORDILHA-D_011_jpg.rf.67cbd65b708b681788cae0003256ca67_r2c2.jpg,51,48,40,8,11,303539,247242,3498.233388623674,2849.420402222101,-18.54687536033261
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r0c0.jpg,6,4,3,1,3,33339,28932,384.22608937673465,333.43619238272555,-13.218752812021956
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r0c1.jpg,42,36,30,6,12,235585,179367,2715.0755351335683,2067.1730097854393,-23.86314918182397
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r0c2.jpg,19,16,14,2,5,133866,136765,1542.7820174722085,1576.1924806865566,2.1655984342551506
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r1c0.jpg,9,10,8,2,1,53287,61387,614.1232677830186,707.4743378196589,15.200705613001295
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r1c1.jpg,56,58,50,8,6,233869,248359,2695.298938073954,2862.293630028388,6.195776267910668
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r1c2.jpg,31,31,28,3,3,167222,164842,1927.2040288477854,1899.774949009859,-1.4232577053258544
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c0.jpg,39,36,30,6,9,177250,189983,2042.7749585178383,2189.5205356507445,7.183638928067701
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c1.jpg,32,35,28,7,4,190371,161774,2193.9921671537345,1864.4167906305488,-15.02172074528158
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,37,30,25,5,12,210770,217549,2429.087040941071,2507.213819185316,3.216302130284196
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c0.jpg,6,8,6,2,0,131718,317932,1518.0266966773067,3664.1101727023606,141.37323676338843
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c1.jpg,25,18,13,5,12,454944,258673,5243.149284783862,2981.1606592083767,-43.14179327565591
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c2.jpg,13,11,7,4,6,163969,145437,1889.7137781281322,1676.1357497430683,-11.302136379437576
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c0.jpg,1,3,1,2,0,97920,134326,1128.5107133318293,1548.0834362644127,37.17933006535948
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c1.jpg,12,11,7,4,5,193057,189743,2224.947842970823,2186.7545780200294,-1.7165914729846625
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c2.jpg,17,13,12,1,5,221664,136977,2554.6384677286214,1578.6357432603552,-38.205121264616714
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r2c0.jpg,7,10,7,3,0,263124,228460,3032.457648434684,2632.9611679717086,-13.17401681336556
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r2c1.jpg,32,25,19,6,13,324002,237503,3734.0658511125343,2737.180146532368,-26.697057425571447
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r2c2.jpg,17,16,9,7,8,243727,193003,2808.910647755584,2224.3255025039116,-20.811809934886163
TOSTADA-B_011_jpg.rf.e52fc7a5f2ca4041d6a049b2f927f63d_r0c0.jpg,30,21,13,8,17,294135,316896,3389.8539487934804,3652.1704555964398,7.738283441276965
TOSTADA-B_011_jpg.rf.e52fc7a5f2ca4041d6a049b2f927f63d_r0c1.jpg,24,11,10,1,14,141588,102805,1631.7767042404723,1184.8094759403464,-27.39144560273469
TOSTADA-B_011_jpg.rf.e52fc7a5f2ca4041d6a049b2f927f63d_r0c2.jpg,17,14,10,4,7,76208,1419593,878.2837463397881,16360.55871191658,1762.787371404577
TOSTADA-B_011_jpg.rf.e52fc7a5f2ca4041d6a049b2f927f63d_r1c0.jpg,11,6,3,3,8,114490,122648,1319.4770380857958,1413.4965478831923,7.125513145252861
TOSTADA-B_011_jpg.rf.e52fc7a5f2ca4041d6a049b2f927f63d_r1c1.jpg,25,17,14,3,11,204654,280841,2358.6012206516766,3236.642945698777,37.22722253168763
TOSTADA-B_011_jpg.rf.e52fc7a5f2ca4041d6a049b2f927f63d_r1c2.jpg,40,22,18,4,22,246616,212142,2842.2058627353185,2444.899098729993,-13.978817270574496
TOSTADA-B_011_jpg.rf.e52fc7a5f2ca4041d6a049b2f927f63d_r2c0.jpg,28,6,4,2,24,258498,73390,2979.143815102647,845.8067938258063,-71.6090646736145
TOSTADA-B_011_jpg.rf.e52fc7a5f2ca4041d6a049b2f927f63d_r2c1.jpg,34,12,8,4,26,323667,213654,3730.205035252994,2462.3246318034994,-33.989563347514576
TOSTADA-B_011_jpg.rf.e52fc7a5f2ca4041d6a049b2f927f63d_r2c2.jpg,17,9,7,2,10,122421,84436,1410.8804129574742,973.1099937794764,-31.02817327092574
TOSTADA-D_004_jpg.rf.3e98f483ac7b358f6b42724649248703_r0c0.jpg,17,14,6,8,11,247071,401877,2847.4496574102163,4631.561478162332,62.65648335903444
TOSTADA-D_004_jpg.rf.3e98f483ac7b358f6b42724649248703_r0c1.jpg,19,13,11,2,8,342779,195995,3950.4674612456197,2258.8077743001622,-42.821759792752765
TOSTADA-D_004_jpg.rf.3e98f483ac7b358f6b42724649248703_r0c2.jpg,13,10,5,5,8,153701,263348,1771.3768908273642,3035.039208890018,71.33785726833267
TOSTADA-D_004_jpg.rf.3e98f483ac7b358f6b42724649248703_r1c0.jpg,17,16,11,5,6,432747,688511,4987.332778413083,7934.967726172499,59.10243167485852
TOSTADA-D_004_jpg.rf.3e98f483ac7b358f6b42724649248703_r1c1.jpg,20,14,10,4,10,363638,327363,4190.8637538251605,3772.8007827660094,-9.975580109889504
TOSTADA-D_004_jpg.rf.3e98f483ac7b358f6b42724649248703_r1c2.jpg,14,8,5,3,9,244058,238870,2812.7253643212784,2752.9345802039834,-2.1257242130968867
TOSTADA-D_004_jpg.rf.3e98f483ac7b358f6b42724649248703_r2c0.jpg,9,9,6,3,3,206441,331060,2379.196080177044,3815.408055102486,60.36543128545202
TOSTADA-D_004_jpg.rf.3e98f483ac7b358f6b42724649248703_r2c1.jpg,21,17,12,5,9,281800,295872,3247.695251398177,3409.8725671457823,4.99361249112846
TOSTADA-D_004_jpg.rf.3e98f483ac7b358f6b42724649248703_r2c2.jpg,13,9,6,3,7,184383,220905,2124.9815242673885,2545.8911267214844,19.807682920876655
TOSTADA-D_005_jpg.rf.9eda8c127b0d32eddbe6f3379d28ec98_r0c0.jpg,5,1,0,1,5,61103,6818,704.2012879566458,78.57624635923624,-88.84179172872035
TOSTADA-D_005_jpg.rf.9eda8c127b0d32eddbe6f3379d28ec98_r0c1.jpg,24,20,14,6,10,231268,226005,2665.322872251077,2604.6677263741835,-2.2757147551758132
TOSTADA-D_005_jpg.rf.9eda8c127b0d32eddbe6f3379d28ec98_r0c2.jpg,26,22,13,9,13,181727,197392,2094.3715931541396,2274.9079526756173,8.620072966592746
TOSTADA-D_005_jpg.rf.9eda8c127b0d32eddbe6f3379d28ec98_r1c0.jpg,15,14,9,5,6,325141,362514,3747.19262503497,4177.909852254644,11.494397815101756
TOSTADA-D_005_jpg.rf.9eda8c127b0d32eddbe6f3379d28ec98_r1c1.jpg,20,17,15,2,5,231435,237282,2667.2475177691167,2734.6331605474174,2.5264113033897204
TOSTADA-D_005_jpg.rf.9eda8c127b0d32eddbe6f3379d28ec98_r1c2.jpg,26,19,13,6,13,176669,130263,2036.0790360868152,1501.2580785410955,-26.267200244525075
TOSTADA-D_005_jpg.rf.9eda8c127b0d32eddbe6f3379d28ec98_r2c0.jpg,16,14,6,8,10,433689,358495,4998.189162113641,4131.591586763625,-17.338230852062193
TOSTADA-D_005_jpg.rf.9eda8c127b0d32eddbe6f3379d28ec98_r2c1.jpg,12,9,8,1,4,141391,130489,1629.5063140185935,1503.8626886433524,-7.710533202254741
TOSTADA-D_005_jpg.rf.9eda8c127b0d32eddbe6f3379d28ec98_r2c2.jpg,12,11,7,4,5,98170,142202,1131.3919191971577,1638.8529458457188,44.85280635632067
TOSTADA-G_004_jpg.rf.a8373c1bf8f08d538788901740142a7d_r0c0.jpg,27,19,18,1,9,170243,204807,1962.020520524414,2360.3645186412577,20.302743725145824
TOSTADA-G_004_jpg.rf.a8373c1bf8f08d538788901740142a7d_r0c1.jpg,11,8,5,3,6,255530,324107,2944.9381390694684,3735.275957575972,26.837161977067268
TOSTADA-G_004_jpg.rf.a8373c1bf8f08d538788901740142a7d_r0c2.jpg,18,10,7,3,11,190950,279186,2200.665039937835,3217.569362870303,46.2089552238806
TOSTADA-G_004_jpg.rf.a8373c1bf8f08d538788901740142a7d_r1c0.jpg,27,16,10,6,17,313349,651853,3611.2919067791604,7512.490747727665,108.0277900998567
TOSTADA-G_004_jpg.rf.a8373c1bf8f08d538788901740142a7d_r1c1.jpg,13,11,7,4,6,230325,281687,2654.4549637270584,3246.3929463470486,22.299793769673286
TOSTADA-G_004_jpg.rf.a8373c1bf8f08d538788901740142a7d_r1c2.jpg,12,7,4,3,8,254379,335247,2931.6730672654962,3863.6624909350057,31.790360053306287
TOSTADA-G_004_jpg.rf.a8373c1bf8f08d538788901740142a7d_r2c0.jpg,21,10,7,3,14,245948,147358,2834.507280663161,1698.2749356122517,-40.08570917429701
TOSTADA-G_004_jpg.rf.a8373c1bf8f08d538788901740142a7d_r2c1.jpg,19,11,7,4,12,309141,266103,3562.7954496539523,3066.790097525937,-13.921802672566889
TOSTADA-G_004_jpg.rf.a8373c1bf8f08d538788901740142a7d_r2c2.jpg,14,12,10,2,4,289665,310718,3338.3379879214085,3580.970096252444,7.2680510244592895
TOSTADA-G_011_jpg.rf.9ccdeb5753c9cd5d19a9f9b7f930b630_r0c0.jpg,23,17,15,2,8,174396,155020,2009.8831123592493,1786.5781329728368,-11.110346567581825
TOSTADA-G_011_jpg.rf.9ccdeb5753c9cd5d19a9f9b7f930b630_r0c1.jpg,31,21,16,5,15,339546,314618,3913.207706995193,3625.916907751567,-7.3415678582577915
TOSTADA-G_011_jpg.rf.9ccdeb5753c9cd5d19a9f9b7f930b630_r0c2.jpg,24,17,15,2,9,332566,338273,3832.764439235224,3898.5366067289406,1.7160503479008677
TOSTADA-G_011_jpg.rf.9ccdeb5753c9cd5d19a9f9b7f930b630_r1c0.jpg,24,17,13,4,11,223421,254225,2574.8875825501495,2929.898244452454,13.787423742620433
TOSTADA-G_011_jpg.rf.9ccdeb5753c9cd5d19a9f9b7f930b630_r1c1.jpg,28,20,12,8,16,387609,475026,4467.12529701631,5474.5907895339615,22.552881899027113
TOSTADA-G_011_jpg.rf.9ccdeb5753c9cd5d19a9f9b7f930b630_r1c2.jpg,28,20,13,7,15,321385,306194,3703.9053881142763,3528.831794913461,-4.726729623348943
TOSTADA-G_011_jpg.rf.9ccdeb5753c9cd5d19a9f9b7f930b630_r2c0.jpg,24,16,15,1,9,262661,220906,3027.1216551720954,2545.9026515449455,-15.896916557844524
TOSTADA-G_011_jpg.rf.9ccdeb5753c9cd5d19a9f9b7f930b630_r2c1.jpg,22,8,4,4,18,242895,264901,2799.321994635771,3052.9372597254383,9.059881841948167
TOSTADA-G_011_jpg.rf.9ccdeb5753c9cd5d19a9f9b7f930b630_r2c2.jpg,22,11,10,1,12,212663,171636,2450.9035317533376,1978.0745996060239,-19.292025411096432
TP-D_001_jpg.rf.a759b345b354228cb1ebf83b7e7c1c88_r0c0.jpg,17,12,11,1,6,140284,132400,1616.7483344469192,1525.8866262779227,-5.62002794331499
TP-D_001_jpg.rf.a759b345b354228cb1ebf83b7e7c1c88_r0c1.jpg,20,21,14,7,6,205551,164067,2368.9389872964753,1890.843210827341,-20.181852678897208
TP-D_001_jpg.rf.a759b345b354228cb1ebf83b7e7c1c88_r0c2.jpg,26,28,22,6,4,313886,267428,3617.4807369778855,3082.060488612178,-14.800914981872399
TP-D_001_jpg.rf.a759b345b354228cb1ebf83b7e7c1c88_r1c0.jpg,31,29,24,5,7,232726,191565,2682.1260648576726,2207.7528063665427,-17.68646391034951
TP-D_001_jpg.rf.a759b345b354228cb1ebf83b7e7c1c88_r1c1.jpg,24,22,19,3,5,128126,110911,1476.6295308042684,1278.2296949177544,-13.435992694691162
TP-D_001_jpg.rf.a759b345b354228cb1ebf83b7e7c1c88_r1c2.jpg,24,24,21,3,3,196810,179607,2268.2005054211327,2069.938967416155,-8.740917636298969
TP-D_001_jpg.rf.a759b345b354228cb1ebf83b7e7c1c88_r2c0.jpg,24,26,22,4,2,172058,167532,1982.938075106698,1930.7767241207928,-2.6305083169628847
TP-D_001_jpg.rf.a759b345b354228cb1ebf83b7e7c1c88_r2c1.jpg,24,17,16,1,8,113173,68343,1304.2988455872458,787.6410098165564,-39.61192157139954
TP-D_001_jpg.rf.a759b345b354228cb1ebf83b7e7c1c88_r2c2.jpg,20,20,11,9,9,149202,118672,1719.526710074914,1367.6738498010095,-20.462192195815067
